Date,Forward,Contract,Route,Price
1/22/2025,M0,M_Jan_2025,BPI5TC,6750
1/22/2025,M1,M_Feb_2025,BPI5TC,6400
1/22/2025,M2,M_Mar_2025,BPI5TC,8350
1/22/2025,M3,M_Apr_2025,BPI5TC,9600
1/22/2025,Q0,Q_1_2025,BPI5TC,7200
1/22/2025,Q1,Q_2_2025,BPI5TC,10175
1/22/2025,Q2,Q_3_2025,BPI5TC,10650
1/22/2025,Q3,Q_4_2025,BPI5TC,10446
1/22/2025,Y0,Y_2025,BPI5TC,9612.5
1/22/2025,Y1,Y_2026,BPI5TC,9925
1/22/2025,Y2,Y_2027,BPI5TC,10250
1/22/2025,Y3,Y_2028,BPI5TC,10611
1/23/2025,M0,M_Jan_2025,BPI5TC,6800
1/23/2025,M1,M_Feb_2025,BPI5TC,6250
1/23/2025,M2,M_Mar_2025,BPI5TC,8250
1/23/2025,M3,M_Apr_2025,BPI5TC,9525
1/23/2025,Q0,Q_1_2025,BPI5TC,7100
1/23/2025,Q1,Q_2_2025,BPI5TC,9925
1/23/2025,Q2,Q_3_2025,BPI5TC,10450
1/23/2025,Q3,Q_4_2025,BPI5TC,10263
1/23/2025,Y0,Y_2025,BPI5TC,9412.5
1/23/2025,Y1,Y_2026,BPI5TC,9900
1/23/2025,Y2,Y_2027,BPI5TC,10271
1/23/2025,Y3,Y_2028,BPI5TC,10586
1/24/2025,M0,M_Jan_2025,BPI5TC,6800
1/24/2025,M1,M_Feb_2025,BPI5TC,6475
1/24/2025,M2,M_Mar_2025,BPI5TC,8350
1/24/2025,M3,M_Apr_2025,BPI5TC,9500
1/24/2025,Q0,Q_1_2025,BPI5TC,7200
1/24/2025,Q1,Q_2_2025,BPI5TC,10012.5
1/24/2025,Q2,Q_3_2025,BPI5TC,10425
1/24/2025,Q3,Q_4_2025,BPI5TC,10261
1/24/2025,Y0,Y_2025,BPI5TC,9450
1/24/2025,Y1,Y_2026,BPI5TC,9875
1/24/2025,Y2,Y_2027,BPI5TC,10264
1/24/2025,Y3,Y_2028,BPI5TC,10600
1/27/2025,M0,M_Jan_2025,BPI5TC,6800
1/27/2025,M1,M_Feb_2025,BPI5TC,6700
1/27/2025,M2,M_Mar_2025,BPI5TC,8675
1/27/2025,M3,M_Apr_2025,BPI5TC,9825
1/27/2025,Q0,Q_1_2025,BPI5TC,7400
1/27/2025,Q1,Q_2_2025,BPI5TC,10375
1/27/2025,Q2,Q_3_2025,BPI5TC,10725
1/27/2025,Q3,Q_4_2025,BPI5TC,10461
1/27/2025,Y0,Y_2025,BPI5TC,9737.5
1/27/2025,Y1,Y_2026,BPI5TC,10175
1/27/2025,Y2,Y_2027,BPI5TC,10396
1/27/2025,Y3,Y_2028,BPI5TC,10646
1/28/2025,M0,M_Jan_2025,BPI5TC,6800
1/28/2025,M1,M_Feb_2025,BPI5TC,6700
1/28/2025,M2,M_Mar_2025,BPI5TC,8550
1/28/2025,M3,M_Apr_2025,BPI5TC,9700
1/28/2025,Q0,Q_1_2025,BPI5TC,7325
1/28/2025,Q1,Q_2_2025,BPI5TC,10300
1/28/2025,Q2,Q_3_2025,BPI5TC,10625
1/28/2025,Q3,Q_4_2025,BPI5TC,10446
1/28/2025,Y0,Y_2025,BPI5TC,9675
1/28/2025,Y1,Y_2026,BPI5TC,10225
1/28/2025,Y2,Y_2027,BPI5TC,10421
1/28/2025,Y3,Y_2028,BPI5TC,10700
1/29/2025,M0,M_Jan_2025,BPI5TC,6825
1/29/2025,M1,M_Feb_2025,BPI5TC,6875
1/29/2025,M2,M_Mar_2025,BPI5TC,9050
1/29/2025,M3,M_Apr_2025,BPI5TC,10150
1/29/2025,Q0,Q_1_2025,BPI5TC,7575
1/29/2025,Q1,Q_2_2025,BPI5TC,10550
1/29/2025,Q2,Q_3_2025,BPI5TC,10900
1/29/2025,Q3,Q_4_2025,BPI5TC,10614
1/29/2025,Y0,Y_2025,BPI5TC,9912.5
1/29/2025,Y1,Y_2026,BPI5TC,10300
1/29/2025,Y2,Y_2027,BPI5TC,10504
1/29/2025,Y3,Y_2028,BPI5TC,10729
1/30/2025,M0,M_Jan_2025,BPI5TC,6800
1/30/2025,M1,M_Feb_2025,BPI5TC,7250
1/30/2025,M2,M_Mar_2025,BPI5TC,9450
1/30/2025,M3,M_Apr_2025,BPI5TC,10525
1/30/2025,Q0,Q_1_2025,BPI5TC,7825
1/30/2025,Q1,Q_2_2025,BPI5TC,10750
1/30/2025,Q2,Q_3_2025,BPI5TC,10975
1/30/2025,Q3,Q_4_2025,BPI5TC,10657
1/30/2025,Y0,Y_2025,BPI5TC,10050
1/30/2025,Y1,Y_2026,BPI5TC,10400
1/30/2025,Y2,Y_2027,BPI5TC,10629
1/30/2025,Y3,Y_2028,BPI5TC,10775
1/31/2025,M0,M_Jan_2025,BPI5TC,7700
1/31/2025,M1,M_Feb_2025,BPI5TC,10200
1/31/2025,M2,M_Mar_2025,BPI5TC,11025
1/31/2025,M3,M_Apr_2025,BPI5TC,11100
1/31/2025,Q0,Q_1_2025,BPI5TC,7825
1/31/2025,Q1,Q_2_2025,BPI5TC,11100
1/31/2025,Q2,Q_3_2025,BPI5TC,11200
1/31/2025,Q3,Q_4_2025,BPI5TC,10896
1/31/2025,Y0,Y_2025,BPI5TC,10050
1/31/2025,Y1,Y_2026,BPI5TC,10525
1/31/2025,Y2,Y_2027,BPI5TC,10771
1/31/2025,Y3,Y_2028,BPI5TC,10825
2/3/2025,M0,M_Feb_2025,BPI5TC,7400
2/3/2025,M1,M_Mar_2025,BPI5TC,9825
2/3/2025,M2,M_Apr_2025,BPI5TC,10800
2/3/2025,M3,M_May_2025,BPI5TC,10825
2/3/2025,Q0,Q_1_2025,BPI5TC,7825
2/3/2025,Q1,Q_2_2025,BPI5TC,10850
2/3/2025,Q2,Q_3_2025,BPI5TC,11100
2/3/2025,Q3,Q_4_2025,BPI5TC,10768
2/3/2025,Y0,Y_2025,BPI5TC,10050
2/3/2025,Y1,Y_2026,BPI5TC,10500
2/3/2025,Y2,Y_2027,BPI5TC,10732
2/3/2025,Y3,Y_2028,BPI5TC,10804
2/4/2025,M0,M_Feb_2025,BPI5TC,8200
2/4/2025,M1,M_Mar_2025,BPI5TC,10650
2/4/2025,M2,M_Apr_2025,BPI5TC,11550
2/4/2025,M3,M_May_2025,BPI5TC,11625
2/4/2025,Q0,Q_1_2025,BPI5TC,7825
2/4/2025,Q1,Q_2_2025,BPI5TC,11625
2/4/2025,Q2,Q_3_2025,BPI5TC,11600
2/4/2025,Q3,Q_4_2025,BPI5TC,11182
2/4/2025,Y0,Y_2025,BPI5TC,10050
2/4/2025,Y1,Y_2026,BPI5TC,10750
2/4/2025,Y2,Y_2027,BPI5TC,10893
2/4/2025,Y3,Y_2028,BPI5TC,10907
2/5/2025,M0,M_Feb_2025,BPI5TC,8275
2/5/2025,M1,M_Mar_2025,BPI5TC,10550
2/5/2025,M2,M_Apr_2025,BPI5TC,11700
2/5/2025,M3,M_May_2025,BPI5TC,11625
2/5/2025,Q0,Q_1_2025,BPI5TC,7825
2/5/2025,Q1,Q_2_2025,BPI5TC,11550
2/5/2025,Q2,Q_3_2025,BPI5TC,11700
2/5/2025,Q3,Q_4_2025,BPI5TC,11161
2/5/2025,Y0,Y_2025,BPI5TC,10050
2/5/2025,Y1,Y_2026,BPI5TC,10825
2/5/2025,Y2,Y_2027,BPI5TC,10957
2/5/2025,Y3,Y_2028,BPI5TC,10968
2/6/2025,M0,M_Feb_2025,BPI5TC,8125
2/6/2025,M1,M_Mar_2025,BPI5TC,10025
2/6/2025,M2,M_Apr_2025,BPI5TC,11100
2/6/2025,M3,M_May_2025,BPI5TC,11300
2/6/2025,Q0,Q_1_2025,BPI5TC,7825
2/6/2025,Q1,Q_2_2025,BPI5TC,11275
2/6/2025,Q2,Q_3_2025,BPI5TC,11300
2/6/2025,Q3,Q_4_2025,BPI5TC,10950
2/6/2025,Y0,Y_2025,BPI5TC,10050
2/6/2025,Y1,Y_2026,BPI5TC,10675
2/6/2025,Y2,Y_2027,BPI5TC,10868
2/6/2025,Y3,Y_2028,BPI5TC,10918
2/7/2025,M0,M_Feb_2025,BPI5TC,8100
2/7/2025,M1,M_Mar_2025,BPI5TC,10125
2/7/2025,M2,M_Apr_2025,BPI5TC,11225
2/7/2025,M3,M_May_2025,BPI5TC,11525
2/7/2025,Q0,Q_1_2025,BPI5TC,7825
2/7/2025,Q1,Q_2_2025,BPI5TC,11425
2/7/2025,Q2,Q_3_2025,BPI5TC,11525
2/7/2025,Q3,Q_4_2025,BPI5TC,11029
2/7/2025,Y0,Y_2025,BPI5TC,10050
2/7/2025,Y1,Y_2026,BPI5TC,10775
2/7/2025,Y2,Y_2027,BPI5TC,10925
2/7/2025,Y3,Y_2028,BPI5TC,10950
2/10/2025,M0,M_Feb_2025,BPI5TC,8175
2/10/2025,M1,M_Mar_2025,BPI5TC,10275
2/10/2025,M2,M_Apr_2025,BPI5TC,11450
2/10/2025,M3,M_May_2025,BPI5TC,11800
2/10/2025,Q0,Q_1_2025,BPI5TC,7825
2/10/2025,Q1,Q_2_2025,BPI5TC,11750
2/10/2025,Q2,Q_3_2025,BPI5TC,11725
2/10/2025,Q3,Q_4_2025,BPI5TC,11143
2/10/2025,Y0,Y_2025,BPI5TC,10050
2/10/2025,Y1,Y_2026,BPI5TC,10825
2/10/2025,Y2,Y_2027,BPI5TC,10954
2/10/2025,Y3,Y_2028,BPI5TC,10968
2/11/2025,M0,M_Feb_2025,BPI5TC,7775
2/11/2025,M1,M_Mar_2025,BPI5TC,9825
2/11/2025,M2,M_Apr_2025,BPI5TC,11275
2/11/2025,M3,M_May_2025,BPI5TC,11500
2/11/2025,Q0,Q_1_2025,BPI5TC,7825
2/11/2025,Q1,Q_2_2025,BPI5TC,11475
2/11/2025,Q2,Q_3_2025,BPI5TC,11500
2/11/2025,Q3,Q_4_2025,BPI5TC,11096
2/11/2025,Y0,Y_2025,BPI5TC,10050
2/11/2025,Y1,Y_2026,BPI5TC,10775
2/11/2025,Y2,Y_2027,BPI5TC,10914
2/11/2025,Y3,Y_2028,BPI5TC,10925
2/12/2025,M0,M_Feb_2025,BPI5TC,7475
2/12/2025,M1,M_Mar_2025,BPI5TC,9725
2/12/2025,M2,M_Apr_2025,BPI5TC,11075
2/12/2025,M3,M_May_2025,BPI5TC,11400
2/12/2025,Q0,Q_1_2025,BPI5TC,7825
2/12/2025,Q1,Q_2_2025,BPI5TC,11300
2/12/2025,Q2,Q_3_2025,BPI5TC,11400
2/12/2025,Q3,Q_4_2025,BPI5TC,10986
2/12/2025,Y0,Y_2025,BPI5TC,10050
2/12/2025,Y1,Y_2026,BPI5TC,10725
2/12/2025,Y2,Y_2027,BPI5TC,10889
2/12/2025,Y3,Y_2028,BPI5TC,10907
2/13/2025,M0,M_Feb_2025,BPI5TC,7700
2/13/2025,M1,M_Mar_2025,BPI5TC,10350
2/13/2025,M2,M_Apr_2025,BPI5TC,11675
2/13/2025,M3,M_May_2025,BPI5TC,11875
2/13/2025,Q0,Q_1_2025,BPI5TC,7825
2/13/2025,Q1,Q_2_2025,BPI5TC,11875
2/13/2025,Q2,Q_3_2025,BPI5TC,11875
2/13/2025,Q3,Q_4_2025,BPI5TC,11318
2/13/2025,Y0,Y_2025,BPI5TC,10050
2/13/2025,Y1,Y_2026,BPI5TC,10850
2/13/2025,Y2,Y_2027,BPI5TC,11036
2/13/2025,Y3,Y_2028,BPI5TC,10986
2/14/2025,M0,M_Feb_2025,BPI5TC,7750
2/14/2025,M1,M_Mar_2025,BPI5TC,10450
2/14/2025,M2,M_Apr_2025,BPI5TC,11875
2/14/2025,M3,M_May_2025,BPI5TC,12000
2/14/2025,Q0,Q_1_2025,BPI5TC,7825
2/14/2025,Q1,Q_2_2025,BPI5TC,12050
2/14/2025,Q2,Q_3_2025,BPI5TC,11950
2/14/2025,Q3,Q_4_2025,BPI5TC,11421
2/14/2025,Y0,Y_2025,BPI5TC,10050
2/14/2025,Y1,Y_2026,BPI5TC,11000
2/14/2025,Y2,Y_2027,BPI5TC,11079
2/14/2025,Y3,Y_2028,BPI5TC,11004
2/17/2025,M0,M_Feb_2025,BPI5TC,7900
2/17/2025,M1,M_Mar_2025,BPI5TC,10850
2/17/2025,M2,M_Apr_2025,BPI5TC,12150
2/17/2025,M3,M_May_2025,BPI5TC,12300
2/17/2025,Q0,Q_1_2025,BPI5TC,7825
2/17/2025,Q1,Q_2_2025,BPI5TC,12350
2/17/2025,Q2,Q_3_2025,BPI5TC,12350
2/17/2025,Q3,Q_4_2025,BPI5TC,11557
2/17/2025,Y0,Y_2025,BPI5TC,10050
2/17/2025,Y1,Y_2026,BPI5TC,11150
2/17/2025,Y2,Y_2027,BPI5TC,11164
2/17/2025,Y3,Y_2028,BPI5TC,11039
2/18/2025,M0,M_Feb_2025,BPI5TC,8300
2/18/2025,M1,M_Mar_2025,BPI5TC,11625
2/18/2025,M2,M_Apr_2025,BPI5TC,12825
2/18/2025,M3,M_May_2025,BPI5TC,12750
2/18/2025,Q0,Q_1_2025,BPI5TC,7825
2/18/2025,Q1,Q_2_2025,BPI5TC,12925
2/18/2025,Q2,Q_3_2025,BPI5TC,12550
2/18/2025,Q3,Q_4_2025,BPI5TC,11746
2/18/2025,Y0,Y_2025,BPI5TC,10050
2/18/2025,Y1,Y_2026,BPI5TC,11225
2/18/2025,Y2,Y_2027,BPI5TC,11329
2/18/2025,Y3,Y_2028,BPI5TC,11150
2/19/2025,M0,M_Feb_2025,BPI5TC,8275
2/19/2025,M1,M_Mar_2025,BPI5TC,11300
2/19/2025,M2,M_Apr_2025,BPI5TC,12375
2/19/2025,M3,M_May_2025,BPI5TC,12500
2/19/2025,Q0,Q_1_2025,BPI5TC,7825
2/19/2025,Q1,Q_2_2025,BPI5TC,12450
2/19/2025,Q2,Q_3_2025,BPI5TC,12300
2/19/2025,Q3,Q_4_2025,BPI5TC,11396
2/19/2025,Y0,Y_2025,BPI5TC,10050
2/19/2025,Y1,Y_2026,BPI5TC,11125
2/19/2025,Y2,Y_2027,BPI5TC,11179
2/19/2025,Y3,Y_2028,BPI5TC,11071
2/20/2025,M0,M_Feb_2025,BPI5TC,8525
2/20/2025,M1,M_Mar_2025,BPI5TC,11925
2/20/2025,M2,M_Apr_2025,BPI5TC,12900
2/20/2025,M3,M_May_2025,BPI5TC,12900
2/20/2025,Q0,Q_1_2025,BPI5TC,7825
2/20/2025,Q1,Q_2_2025,BPI5TC,12825
2/20/2025,Q2,Q_3_2025,BPI5TC,12400
2/20/2025,Q3,Q_4_2025,BPI5TC,11607
2/20/2025,Y0,Y_2025,BPI5TC,10050
2/20/2025,Y1,Y_2026,BPI5TC,11300
2/20/2025,Y2,Y_2027,BPI5TC,11268
2/20/2025,Y3,Y_2028,BPI5TC,11086
2/21/2025,M0,M_Feb_2025,BPI5TC,8350
2/21/2025,M1,M_Mar_2025,BPI5TC,11625
2/21/2025,M2,M_Apr_2025,BPI5TC,12525
2/21/2025,M3,M_May_2025,BPI5TC,12675
2/21/2025,Q0,Q_1_2025,BPI5TC,7825
2/21/2025,Q1,Q_2_2025,BPI5TC,12650
2/21/2025,Q2,Q_3_2025,BPI5TC,12050
2/21/2025,Q3,Q_4_2025,BPI5TC,11486
2/21/2025,Y0,Y_2025,BPI5TC,10050
2/21/2025,Y1,Y_2026,BPI5TC,11200
2/21/2025,Y2,Y_2027,BPI5TC,11239
2/21/2025,Y3,Y_2028,BPI5TC,11082
2/24/2025,M0,M_Feb_2025,BPI5TC,8225
2/24/2025,M1,M_Mar_2025,BPI5TC,10825
2/24/2025,M2,M_Apr_2025,BPI5TC,11950
2/24/2025,M3,M_May_2025,BPI5TC,12175
2/24/2025,Q0,Q_1_2025,BPI5TC,7825
2/24/2025,Q1,Q_2_2025,BPI5TC,12150
2/24/2025,Q2,Q_3_2025,BPI5TC,11750
2/24/2025,Q3,Q_4_2025,BPI5TC,11214
2/24/2025,Y0,Y_2025,BPI5TC,10050
2/24/2025,Y1,Y_2026,BPI5TC,10900
2/24/2025,Y2,Y_2027,BPI5TC,11057
2/24/2025,Y3,Y_2028,BPI5TC,10989
2/25/2025,M0,M_Feb_2025,BPI5TC,8100
2/25/2025,M1,M_Mar_2025,BPI5TC,10500
2/25/2025,M2,M_Apr_2025,BPI5TC,11925
2/25/2025,M3,M_May_2025,BPI5TC,12200
2/25/2025,Q0,Q_1_2025,BPI5TC,7825
2/25/2025,Q1,Q_2_2025,BPI5TC,12100
2/25/2025,Q2,Q_3_2025,BPI5TC,11800
2/25/2025,Q3,Q_4_2025,BPI5TC,11261
2/25/2025,Y0,Y_2025,BPI5TC,10050
2/25/2025,Y1,Y_2026,BPI5TC,10950
2/25/2025,Y2,Y_2027,BPI5TC,11039
2/25/2025,Y3,Y_2028,BPI5TC,10971
2/26/2025,M0,M_Feb_2025,BPI5TC,8075
2/26/2025,M1,M_Mar_2025,BPI5TC,10300
2/26/2025,M2,M_Apr_2025,BPI5TC,11650
2/26/2025,M3,M_May_2025,BPI5TC,11975
2/26/2025,Q0,Q_1_2025,BPI5TC,7825
2/26/2025,Q1,Q_2_2025,BPI5TC,11850
2/26/2025,Q2,Q_3_2025,BPI5TC,11725
2/26/2025,Q3,Q_4_2025,BPI5TC,11264
2/26/2025,Y0,Y_2025,BPI5TC,10050
2/26/2025,Y1,Y_2026,BPI5TC,10975
2/26/2025,Y2,Y_2027,BPI5TC,11011
2/26/2025,Y3,Y_2028,BPI5TC,10943
2/27/2025,M0,M_Feb_2025,BPI5TC,8000
2/27/2025,M1,M_Mar_2025,BPI5TC,9650
2/27/2025,M2,M_Apr_2025,BPI5TC,11050
2/27/2025,M3,M_May_2025,BPI5TC,11525
2/27/2025,Q0,Q_1_2025,BPI5TC,7825
2/27/2025,Q1,Q_2_2025,BPI5TC,11525
2/27/2025,Q2,Q_3_2025,BPI5TC,11500
2/27/2025,Q3,Q_4_2025,BPI5TC,11161
2/27/2025,Y0,Y_2025,BPI5TC,10050
2/27/2025,Y1,Y_2026,BPI5TC,10675
2/27/2025,Y2,Y_2027,BPI5TC,10868
2/27/2025,Y3,Y_2028,BPI5TC,10879
2/28/2025,M0,M_Feb_2025,BPI5TC,9700
2/28/2025,M1,M_Mar_2025,BPI5TC,11200
2/28/2025,M2,M_Apr_2025,BPI5TC,11925
2/28/2025,M3,M_May_2025,BPI5TC,12175
2/28/2025,Q0,Q_1_2025,BPI5TC,7825
2/28/2025,Q1,Q_2_2025,BPI5TC,11762.5
2/28/2025,Q2,Q_3_2025,BPI5TC,11700
2/28/2025,Q3,Q_4_2025,BPI5TC,11305
2/28/2025,Y0,Y_2025,BPI5TC,10050
2/28/2025,Y1,Y_2026,BPI5TC,10750
2/28/2025,Y2,Y_2027,BPI5TC,10850
2/28/2025,Y3,Y_2028,BPI5TC,10835
3/3/2025,M0,M_Mar_2025,BPI5TC,9250
3/3/2025,M1,M_Apr_2025,BPI5TC,10600
3/3/2025,M2,M_May_2025,BPI5TC,11650
3/3/2025,M3,M_Jun_2025,BPI5TC,11675
3/3/2025,Q0,Q_1_2025,BPI5TC,7825
3/3/2025,Q1,Q_2_2025,BPI5TC,11250
3/3/2025,Q2,Q_3_2025,BPI5TC,11450
3/3/2025,Q3,Q_4_2025,BPI5TC,11167
3/3/2025,Y0,Y_2025,BPI5TC,10050
3/3/2025,Y1,Y_2026,BPI5TC,10675
3/3/2025,Y2,Y_2027,BPI5TC,10813
3/3/2025,Y3,Y_2028,BPI5TC,10813
3/4/2025,M0,M_Mar_2025,BPI5TC,8875
3/4/2025,M1,M_Apr_2025,BPI5TC,10275
3/4/2025,M2,M_May_2025,BPI5TC,11125
3/4/2025,M3,M_Jun_2025,BPI5TC,11275
3/4/2025,Q0,Q_1_2025,BPI5TC,7825
3/4/2025,Q1,Q_2_2025,BPI5TC,10900
3/4/2025,Q2,Q_3_2025,BPI5TC,11325
3/4/2025,Q3,Q_4_2025,BPI5TC,11100
3/4/2025,Y0,Y_2025,BPI5TC,10050
3/4/2025,Y1,Y_2026,BPI5TC,10550
3/4/2025,Y2,Y_2027,BPI5TC,10704
3/4/2025,Y3,Y_2028,BPI5TC,10738
3/5/2025,M0,M_Mar_2025,BPI5TC,8800
3/5/2025,M1,M_Apr_2025,BPI5TC,10350
3/5/2025,M2,M_May_2025,BPI5TC,11250
3/5/2025,M3,M_Jun_2025,BPI5TC,11375
3/5/2025,Q0,Q_1_2025,BPI5TC,7825
3/5/2025,Q1,Q_2_2025,BPI5TC,11000
3/5/2025,Q2,Q_3_2025,BPI5TC,11300
3/5/2025,Q3,Q_4_2025,BPI5TC,11050
3/5/2025,Y0,Y_2025,BPI5TC,10050
3/5/2025,Y1,Y_2026,BPI5TC,10525
3/5/2025,Y2,Y_2027,BPI5TC,10700
3/5/2025,Y3,Y_2028,BPI5TC,10738
3/6/2025,M0,M_Mar_2025,BPI5TC,8975
3/6/2025,M1,M_Apr_2025,BPI5TC,10775
3/6/2025,M2,M_May_2025,BPI5TC,11525
3/6/2025,M3,M_Jun_2025,BPI5TC,11525
3/6/2025,Q0,Q_1_2025,BPI5TC,7825
3/6/2025,Q1,Q_2_2025,BPI5TC,11275
3/6/2025,Q2,Q_3_2025,BPI5TC,11550
3/6/2025,Q3,Q_4_2025,BPI5TC,11200
3/6/2025,Y0,Y_2025,BPI5TC,10050
3/6/2025,Y1,Y_2026,BPI5TC,10675
3/6/2025,Y2,Y_2027,BPI5TC,10800
3/6/2025,Y3,Y_2028,BPI5TC,10817
3/7/2025,M0,M_Mar_2025,BPI5TC,9150
3/7/2025,M1,M_Apr_2025,BPI5TC,11175
3/7/2025,M2,M_May_2025,BPI5TC,11875
3/7/2025,M3,M_Jun_2025,BPI5TC,11875
3/7/2025,Q0,Q_1_2025,BPI5TC,7825
3/7/2025,Q1,Q_2_2025,BPI5TC,11625
3/7/2025,Q2,Q_3_2025,BPI5TC,11675
3/7/2025,Q3,Q_4_2025,BPI5TC,11354
3/7/2025,Y0,Y_2025,BPI5TC,10050
3/7/2025,Y1,Y_2026,BPI5TC,10700
3/7/2025,Y2,Y_2027,BPI5TC,10838
3/7/2025,Y3,Y_2028,BPI5TC,10833
3/10/2025,M0,M_Mar_2025,BPI5TC,9237.5
3/10/2025,M1,M_Apr_2025,BPI5TC,11575
3/10/2025,M2,M_May_2025,BPI5TC,12125
3/10/2025,M3,M_Jun_2025,BPI5TC,12175
3/10/2025,Q0,Q_1_2025,BPI5TC,7825
3/10/2025,Q1,Q_2_2025,BPI5TC,11950
3/10/2025,Q2,Q_3_2025,BPI5TC,11875
3/10/2025,Q3,Q_4_2025,BPI5TC,11392
3/10/2025,Y0,Y_2025,BPI5TC,10050
3/10/2025,Y1,Y_2026,BPI5TC,10725
3/10/2025,Y2,Y_2027,BPI5TC,10821
3/10/2025,Y3,Y_2028,BPI5TC,10867
3/11/2025,M0,M_Mar_2025,BPI5TC,9425
3/11/2025,M1,M_Apr_2025,BPI5TC,11800
3/11/2025,M2,M_May_2025,BPI5TC,12200
3/11/2025,M3,M_Jun_2025,BPI5TC,12075
3/11/2025,Q0,Q_1_2025,BPI5TC,7825
3/11/2025,Q1,Q_2_2025,BPI5TC,12075
3/11/2025,Q2,Q_3_2025,BPI5TC,11800
3/11/2025,Q3,Q_4_2025,BPI5TC,11433
3/11/2025,Y0,Y_2025,BPI5TC,10050
3/11/2025,Y1,Y_2026,BPI5TC,10725
3/11/2025,Y2,Y_2027,BPI5TC,10854
3/11/2025,Y3,Y_2028,BPI5TC,10879
3/12/2025,M0,M_Mar_2025,BPI5TC,10075
3/12/2025,M1,M_Apr_2025,BPI5TC,12900
3/12/2025,M2,M_May_2025,BPI5TC,12900
3/12/2025,M3,M_Jun_2025,BPI5TC,12675
3/12/2025,Q0,Q_1_2025,BPI5TC,7825
3/12/2025,Q1,Q_2_2025,BPI5TC,12750
3/12/2025,Q2,Q_3_2025,BPI5TC,12375
3/12/2025,Q3,Q_4_2025,BPI5TC,11646
3/12/2025,Y0,Y_2025,BPI5TC,10050
3/12/2025,Y1,Y_2026,BPI5TC,10950
3/12/2025,Y2,Y_2027,BPI5TC,10992
3/12/2025,Y3,Y_2028,BPI5TC,10942
3/13/2025,M0,M_Mar_2025,BPI5TC,10250
3/13/2025,M1,M_Apr_2025,BPI5TC,12700
3/13/2025,M2,M_May_2025,BPI5TC,12750
3/13/2025,M3,M_Jun_2025,BPI5TC,12725
3/13/2025,Q0,Q_1_2025,BPI5TC,7825
3/13/2025,Q1,Q_2_2025,BPI5TC,12750
3/13/2025,Q2,Q_3_2025,BPI5TC,12250
3/13/2025,Q3,Q_4_2025,BPI5TC,11483
3/13/2025,Y0,Y_2025,BPI5TC,10050
3/13/2025,Y1,Y_2026,BPI5TC,10825
3/13/2025,Y2,Y_2027,BPI5TC,10908
3/13/2025,Y3,Y_2028,BPI5TC,10896
3/14/2025,M0,M_Mar_2025,BPI5TC,10250
3/14/2025,M1,M_Apr_2025,BPI5TC,12675
3/14/2025,M2,M_May_2025,BPI5TC,13000
3/14/2025,M3,M_Jun_2025,BPI5TC,12700
3/14/2025,Q0,Q_1_2025,BPI5TC,7825
3/14/2025,Q1,Q_2_2025,BPI5TC,12800
3/14/2025,Q2,Q_3_2025,BPI5TC,12375
3/14/2025,Q3,Q_4_2025,BPI5TC,11496
3/14/2025,Y0,Y_2025,BPI5TC,10050
3/14/2025,Y1,Y_2026,BPI5TC,10800
3/14/2025,Y2,Y_2027,BPI5TC,10873
3/14/2025,Y3,Y_2028,BPI5TC,10883
3/17/2025,M0,M_Mar_2025,BPI5TC,10000
3/17/2025,M1,M_Apr_2025,BPI5TC,12025
3/17/2025,M2,M_May_2025,BPI5TC,12575
3/17/2025,M3,M_Jun_2025,BPI5TC,12525
3/17/2025,Q0,Q_1_2025,BPI5TC,7825
3/17/2025,Q1,Q_2_2025,BPI5TC,12375
3/17/2025,Q2,Q_3_2025,BPI5TC,12175
3/17/2025,Q3,Q_4_2025,BPI5TC,11350
3/17/2025,Y0,Y_2025,BPI5TC,10050
3/17/2025,Y1,Y_2026,BPI5TC,10750
3/17/2025,Y2,Y_2027,BPI5TC,10833
3/17/2025,Y3,Y_2028,BPI5TC,10867
3/18/2025,M0,M_Mar_2025,BPI5TC,9862.5
3/18/2025,M1,M_Apr_2025,BPI5TC,11475
3/18/2025,M2,M_May_2025,BPI5TC,12000
3/18/2025,M3,M_Jun_2025,BPI5TC,12100
3/18/2025,Q0,Q_1_2025,BPI5TC,7825
3/18/2025,Q1,Q_2_2025,BPI5TC,11875
3/18/2025,Q2,Q_3_2025,BPI5TC,11925
3/18/2025,Q3,Q_4_2025,BPI5TC,11163
3/18/2025,Y0,Y_2025,BPI5TC,10050
3/18/2025,Y1,Y_2026,BPI5TC,10575
3/18/2025,Y2,Y_2027,BPI5TC,10746
3/18/2025,Y3,Y_2028,BPI5TC,10796
3/19/2025,M0,M_Mar_2025,BPI5TC,9750
3/19/2025,M1,M_Apr_2025,BPI5TC,11050
3/19/2025,M2,M_May_2025,BPI5TC,11800
3/19/2025,M3,M_Jun_2025,BPI5TC,11950
3/19/2025,Q0,Q_1_2025,BPI5TC,7825
3/19/2025,Q1,Q_2_2025,BPI5TC,11600
3/19/2025,Q2,Q_3_2025,BPI5TC,11800
3/19/2025,Q3,Q_4_2025,BPI5TC,11104
3/19/2025,Y0,Y_2025,BPI5TC,10050
3/19/2025,Y1,Y_2026,BPI5TC,10625
3/19/2025,Y2,Y_2027,BPI5TC,10775
3/19/2025,Y3,Y_2028,BPI5TC,10813
3/20/2025,M0,M_Mar_2025,BPI5TC,9875
3/20/2025,M1,M_Apr_2025,BPI5TC,11750
3/20/2025,M2,M_May_2025,BPI5TC,12200
